ID,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,pontos_mandante,chutes_mandante,chutes_no_alvo_mandante,posse_de_bola_mandante,passes_mandante,precisao_passes_mandante,faltas_mandante,cartao_amarelo_mandante,cartao_vermelho_mandante,impedimentos_mandante,escanteios_mandante,pontos_visitante,chutes_visitante,chutes_no_alvo_visitante,posse_de_bola_visitante,passes_visitante,precisao_passes_visitante,faltas_visitante,cartao_amarelo_visitante,cartao_vermelho_visitante,impedimentos_visitante,escanteios_visitante
125,11,31/5/2003,18:00,Internacional,Paysandu,,,,,Internacional,Beira Rio,2,1,RS,PA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,11,1/6/2003,16:00,Parana,Flamengo,,,,,Parana,Pinheirão,6,2,PR,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,11,1/6/2003,16:00,Bahia,Goias,,,,,Bahia,Fonte Nova,2,1,BA,GO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,11,1/6/2003,16:00,Fortaleza,Juventude,,,,,Fortaleza,Castelão Fortaleza,3,1,CE,RS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,11,1/6/2003,16:00,Figueirense,Gremio,,,,,Figueirense,Orlando Scarpelli,2,1,SC,RS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,1/6/2003,16:00,Santos,Sao Paulo,,,,,Santos,Vila Belmiro,3,2,SP,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,11,1/6/2003,18:00,Corinthians,Vitoria,,,,,Corinthians,Pacaembu,4,0,SP,BA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,11,1/6/2003,18:00,Vasco,Atletico-MG,,,,,-,São Januário,2,2,RJ,MG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
133,12,7/6/2003,16:00,Vitoria,Fluminense,,,,,Vitoria,Barradão,2,1,BA,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,12,7/6/2003,16:00,Guarani,Santos,,,,,Santos,Brinco de Ouro,1,2,SP,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
135,12,7/6/2003,16:00,Gremio,Fortaleza,,,,,Gremio,Olímpico,3,1,RS,CE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,12,7/6/2003,18:00,Atletico-MG,Figueirense,,,,,-,Independência,1,1,MG,SC,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137,12,8/6/2003,16:00,Paysandu,Parana,,,,,Paysandu,Mangueirão,3,0,PA,PR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,12,8/6/2003,16:00,Juventude,Vasco,,,,,-,Alfredo Jaconi,0,0,RS,RJ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
139,12,8/6/2003,16:00,Athletico-PR,Ponte Preta,,,,,Athletico-PR,Arena da Baixada,4,2,PR,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,12,8/6/2003,16:00,Goias,Coritiba,,,,,Coritiba,Serra Dourada,1,2,GO,PR,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
141,12,8/6/2003,16:00,Sao Caetano,Corinthians,,,,,Sao Caetano,Anacleto Campanella,1,0,SP,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,12,8/6/2003,18:00,Criciuma,Internacional,,,,,Criciuma,Heriberto Hulse,1,0,SC,RS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,12,8/6/2003,18:00,Sao Paulo,Bahia,,,,,-,Morumbi,2,2,SP,BA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
145,13,14/6/2003,16:00,Fluminense,Goias,,,,,Goias,Maracanã Fluminense,2,3,RJ,GO,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
146,13,14/6/2003,16:00,Ponte Preta,Guarani,,,,,Guarani,Moisés Lucarelli,0,2,SP,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
147,13,14/6/2003,18:00,Coritiba,Athletico-PR,,,,,Coritiba,Couto Pereira,2,0,PR,PR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,13,15/6/2003,16:00,Corinthians,Sao Paulo,,,,,Sao Paulo,Morumbi,1,2,SP,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
149,13,15/6/2003,16:00,Fortaleza,Paysandu,,,,,Paysandu,Presidente Vargas,1,2,CE,PA,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
150,13,15/6/2003,16:00,Parana,Juventude,,,,,Juventude,Pinheirão,1,2,PR,RS,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
151,13,15/6/2003,16:00,Gremio,Internacional,,,,,-,Olímpico,0,0,RS,RS,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
152,13,15/6/2003,16:00,Santos,Sao Caetano,,,,,Sao Caetano,Vila Belmiro,0,1,SP,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
153,13,15/6/2003,16:00,Criciuma,Figueirense,,,,,Criciuma,Heriberto Hulse,1,0,SC,SC,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,13,15/6/2003,16:00,Bahia,Vitoria,,,,,Bahia,Fonte Nova,2,1,BA,BA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,13,15/6/2003,18:00,Vasco,Flamengo,,,,,Flamengo,Maracanã,1,2,RJ,RJ,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
156,13,15/6/2003,18:00,Cruzeiro,Atletico-MG,,,,,-,Mineirão Cruzeiro,0,0,MG,MG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
157,14,19/6/2003,16:00,Bahia,Coritiba,,,,,-,Fonte Nova,2,2,BA,PR,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
158,14,21/6/2003,16:00,Vasco,Criciuma,,,,,Vasco,São Januário,2,0,RJ,SC,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,14,21/6/2003,16:00,Atletico-MG,Gremio,,,,,Atletico-MG,Mineirão Atlético,3,2,MG,RS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,14,21/6/2003,16:00,Internacional,Parana,,,,,Internacional,Beira Rio,2,1,RS,PR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,14,21/6/2003,18:00,Sao Paulo,Goias,,,,,Sao Paulo,Morumbi,1,0,SP,GO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,14,22/6/2003,16:00,Paysandu,Flamengo,,,,,-,Mangueirão,2,2,PA,RJ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
163,14,22/6/2003,16:00,Ponte Preta,Corinthians,,,,,-,Moisés Lucarelli,3,3,SP,SP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
164,14,22/6/2003,16:00,Sao Caetano,Vitoria,,,,,Sao Caetano,Anacleto Campanella,2,1,SP,BA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,14,22/6/2003,16:00,Figueirense,Fortaleza,,,,,-,Orlando Scarpelli,2,2,SC,CE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
166,14,22/6/2003,18:00,Juventude,Cruzeiro,,,,,Cruzeiro,Alfredo Jaconi,0,1,RS,MG,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
167,14,22/6/2003,18:00,Fluminense,Guarani,,,,,Fluminense,Maracanã Fluminense,5,2,RJ,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,15,28/6/2003,16:00,Fortaleza,Vasco,,,,,Vasco,Castelão Fortaleza,0,1,CE,RJ,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
169,15,28/6/2003,16:00,Coritiba,Sao Caetano,,,,,Coritiba,Couto Pereira,2,0,PR,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,15,28/6/2003,16:00,Gremio,Juventude,,,,,Juventude,Olímpico,1,4,RS,RS,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
171,15,28/6/2003,16:00,Santos,Bahia,,,,,Santos,Vila Belmiro,4,0,SP,BA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,15,28/6/2003,18:00,Flamengo,Figueirense,,,,,Figueirense,Maracanã Flamengo,0,2,RJ,SC,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
173,15,29/6/2003,16:00,Corinthians,Fluminense,,,,,Corinthians,Pacaembu,1,0,SP,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,15,29/6/2003,16:00,Guarani,Sao Paulo,,,,,Sao Paulo,Brinco de Ouro,0,1,SP,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
175,15,29/6/2003,16:00,Criciuma,Paysandu,,,,,Criciuma,Heriberto Hulse,2,0,SC,PA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,15,29/6/2003,16:00,Vitoria,Athletico-PR,,,,,Vitoria,Barradão,1,0,BA,PR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,15,29/6/2003,18:00,Cruzeiro,Internacional,,,,,Cruzeiro,Mineirão Cruzeiro,3,2,MG,RS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,15,29/6/2003,18:00,Parana,Atletico-MG,,,,,-,Pinheirão,1,1,PR,MG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
181,16,5/7/2003,16:00,Vasco,Parana,,,,,Parana,São Januário,1,4,RJ,PR,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
182,16,5/7/2003,16:00,Sao Paulo,Sao Caetano,,,,,-,Morumbi,1,1,SP,SP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183,16,5/7/2003,16:00,Figueirense,Cruzeiro,,,,,Figueirense,Orlando Scarpelli,1,0,SC,MG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,16,5/7/2003,16:00,Atletico-MG,Paysandu,,,,,Atletico-MG,Independência,3,2,MG,PA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,16,6/7/2003,16:00,Gremio,Flamengo,,,,,Gremio,Olímpico,2,0,RS,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,16,6/7/2003,16:00,Guarani,Goias,,,,,Guarani,Brinco de Ouro,3,2,SP,GO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,16,6/7/2003,16:00,Athletico-PR,Corinthians,,,,,Athletico-PR,Arena da Baixada,3,1,PR,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,16,6/7/2003,16:00,Juventude,Internacional,,,,,-,Alfredo Jaconi,1,1,RS,RS,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
189,16,6/7/2003,16:00,Fortaleza,Criciuma,,,,,Criciuma,Presidente Vargas,0,1,CE,SC,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
190,16,6/7/2003,16:00,Vitoria,Ponte Preta,,,,,Ponte Preta,Barradão,1,4,BA,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
191,16,6/7/2003,18:00,Santos,Coritiba,,,,,Santos,Vila Belmiro,3,1,SP,PR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,16,6/7/2003,18:00,Fluminense,Bahia,,,,,Fluminense,Maracanã Fluminense,1,0,RJ,BA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,17,9/7/2003,16:00,Sao Caetano,Athletico-PR,,,,,-,Anacleto Campanella,0,0,SP,PR,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
194,17,9/7/2003,16:00,Corinthians,Santos,,,,,-,Morumbi,1,1,SP,SP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
195,17,9/7/2003,20:30,Cruzeiro,Fortaleza,,,,,Cruzeiro,Mineirão Cruzeiro,2,0,MG,CE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,17,9/7/2003,20:30,Bahia,Guarani,,,,,Bahia,Fonte Nova,2,0,BA,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,17,9/7/2003,20:30,Paysandu,Figueirense,,,,,Paysandu,Mangueirão,1,0,PA,SC,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,17,9/7/2003,20:30,Goias,Vitoria,,,,,-,Serra Dourada,1,1,GO,BA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
199,17,9/7/2003,20:30,Flamengo,Juventude,,,,,Flamengo,Maracanã Flamengo,2,1,RJ,RS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,17,9/7/2003,21:40,Internacional,Vasco,,,,,Internacional,Beira Rio,2,1,RS,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,17,9/7/2003,21:40,Coritiba,Sao Paulo,,,,,Sao Paulo,Couto Pereira,0,2,PR,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
202,17,10/7/2003,20:30,Ponte Preta,Fluminense,,,,,Ponte Preta,Moisés Lucarelli,3,0,SP,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,17,10/7/2003,20:30,Criciuma,Atletico-MG,,,,,Criciuma,Heriberto Hulse,1,0,SC,MG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,17,10/7/2003,20:30,Parana,Gremio,,,,,Parana,Pinheirão,3,1,PR,RS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,18,12/7/2003,16:00,Athletico-PR,Goias,,,,,-,Arena da Baixada,0,0,PR,GO,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
206,18,12/7/2003,16:00,Fortaleza,Internacional,,,,,Fortaleza,Castelão Fortaleza,3,0,CE,RS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,18,12/7/2003,18:00,Vasco,Paysandu,,,,,Paysandu,São Januário,0,2,RJ,PA,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
208,18,13/7/2003,16:00,Atletico-MG,Flamengo,,,,,Atletico-MG,Mineirão Atlético,1,0,MG,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,18,13/7/2003,16:00,Ponte Preta,Bahia,,,,,Ponte Preta,Moisés Lucarelli,1,0,SP,BA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,18,13/7/2003,16:00,Corinthians,Coritiba,,,,,Coritiba,Morumbi,0,1,SP,PR,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
211,18,13/7/2003,16:00,Criciuma,Juventude,,,,,Criciuma,Heriberto Hulse,3,0,SC,RS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,18,13/7/2003,16:00,Figueirense,Parana,,,,,Figueirense,Orlando Scarpelli,4,2,SC,PR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,18,13/7/2003,16:00,Sao Caetano,Guarani,,,,,Guarani,Anacleto Campanella,0,2,SP,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
214,18,13/7/2003,16:00,Fluminense,Sao Paulo,,,,,Sao Paulo,Maracanã Fluminense,1,3,RJ,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
215,18,13/7/2003,18:00,Gremio,Cruzeiro,,,,,Cruzeiro,Olímpico,0,1,RS,MG,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
216,18,13/7/2003,18:00,Vitoria,Santos,,,,,Vitoria,Barradão,2,0,BA,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,19,16/7/2003,20:30,Flamengo,Fortaleza,,,,,Fortaleza,Maracanã Flamengo,0,2,RJ,CE,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
218,19,16/7/2003,20:30,Juventude,Figueirense,,,,,Figueirense,Alfredo Jaconi,1,2,RS,SC,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
219,19,16/7/2003,20:30,Bahia,Sao Caetano,,,,,-,Fonte Nova,0,0,BA,SP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
220,19,16/7/2003,20:30,Coritiba,Fluminense,,,,,Coritiba,Couto Pereira,3,0,PR,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,19,16/7/2003,20:30,Guarani,Vitoria,,,,,-,Brinco de Ouro,2,2,SP,BA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222,19,16/7/2003,20:30,Internacional,Atletico-MG,,,,,-,Beira Rio,3,3,RS,MG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223,19,16/7/2003,21:40,Santos,Ponte Preta,,,,,Santos,Vila Belmiro,2,1,SP,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,19,16/7/2003,21:40,Cruzeiro,Vasco,,,,,Cruzeiro,Mineirão Cruzeiro,4,1,MG,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,19,16/7/2003,21:40,Goias,Corinthians,,,,,-,Serra Dourada,1,1,GO,SP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
226,19,17/7/2003,20:30,Paysandu,Gremio,,,,,-,Mangueirão,1,1,PA,RS,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,19,17/7/2003,20:30,Sao Paulo,Athletico-PR,,,,,Sao Paulo,Morumbi,2,0,SP,PR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,20,19/7/2003,16:00,Fluminense,Santos,,,,,Santos,Giulite Coutinho,1,4,RJ,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
230,20,19/7/2003,16:00,Corinthians,Guarani,,,,,Corinthians,Pacaembu,1,0,SP,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,20,19/7/2003,16:00,Fortaleza,Atletico-MG,,,,,Fortaleza,Castelão Fortaleza,4,3,CE,MG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,20,19/7/2003,18:00,Internacional,Figueirense,,,,,Internacional,Beira Rio,3,0,RS,SC,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,20,20/7/2003,16:00,Juventude,Paysandu,,,,,Juventude,Alfredo Jaconi,2,0,RS,PA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,20,20/7/2003,16:00,Athletico-PR,Bahia,,,,,Athletico-PR,Arena da Baixada,2,1,PR,BA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,20,20/7/2003,16:00,Ponte Preta,Coritiba,,,,,-,Moisés Lucarelli,1,1,SP,PR,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
236,20,20/7/2003,16:00,Criciuma,Flamengo,,,,,Criciuma,Heriberto Hulse,4,3,SC,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,20,20/7/2003,16:00,Goias,Sao Caetano,,,,,Goias,Serra Dourada,2,1,GO,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,20,20/7/2003,16:00,Vitoria,Sao Paulo,,,,,Sao Paulo,Barradão,0,2,BA,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
239,20,20/7/2003,18:00,Cruzeiro,Parana,,,,,Cruzeiro,Mineirão Cruzeiro,5,1,MG,PR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,20,20/7/2003,18:00,Vasco,Gremio,,,,,Vasco,São Januário,2,0,RJ,RS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,21,23/7/2003,20:30,Parana,Fortaleza,,,,,Parana,Pinheirão,4,1,PR,CE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,21,23/7/2003,20:30,Atletico-MG,Juventude,,,,,Atletico-MG,Mineirão Atlético,2,1,MG,RS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,21,23/7/2003,20:30,Paysandu,Cruzeiro,,,,,Paysandu,Mangueirão,3,0,PA,MG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,21,23/7/2003,20:30,Guarani,Athletico-PR,,,,,Guarani,Brinco de Ouro,1,0,SP,PR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,21,23/7/2003,21:40,Figueirense,Vasco,,,,,-,Orlando Scarpelli,0,0,SC,RJ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
246,21,23/7/2003,21:40,Santos,Goias,,,,,-,Vila Belmiro,3,3,SP,GO,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
247,21,23/7/2003,21:40,Bahia,Corinthians,,,,,-,Fonte Nova,0,0,BA,SP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
248,21,24/7/2003,20:30,Coritiba,Vitoria,,,,,-,Couto Pereira,1,1,PR,BA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
249,21,24/7/2003,20:30,Gremio,Criciuma,,,,,Criciuma,Olímpico,0,2,RS,SC,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
250,21,24/7/2003,20:30,Flamengo,Internacional,,,,,Flamengo,Maracanã Flamengo,2,1,RJ,RS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,21,24/7/2003,20:30,Sao Caetano,Fluminense,,,,,Sao Caetano,Anacleto Campanella,2,0,SP,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,21,24/7/2003,20:30,Sao Paulo,Ponte Preta,,,,,Ponte Preta,Morumbi,1,2,SP,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
253,22,26/7/2003,16:00,Santos,Vasco,,,,,Santos,Vila Belmiro,2,1,SP,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,22,26/7/2003,16:00,Goias,Atletico-MG,,,,,-,Serra Dourada,1,1,GO,MG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
255,22,26/7/2003,16:00,Athletico-PR,Paysandu,,,,,-,Arena da Baixada,1,1,PR,PA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256,22,27/7/2003,09:00,Fortaleza,Ponte Preta,,,,,Ponte Preta,Castelão Fortaleza,2,3,CE,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
257,22,27/7/2003,16:00,Juventude,Fluminense,,,,,Juventude,Alfredo Jaconi,2,1,RS,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,22,27/7/2003,16:00,Flamengo,Sao Paulo,,,,,-,Maracanã Flamengo,1,1,RJ,SP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259,22,27/7/2003,16:00,Criciuma,Coritiba,,,,,Coritiba,Heriberto Hulse,2,3,SC,PR,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
260,22,27/7/2003,16:00,Guarani,Figueirense,,,,,Guarani,Brinco de Ouro,3,0,SP,SC,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,22,27/7/2003,16:00,Vitoria,Parana,,,,,Parana,Barradão,0,3,BA,PR,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
262,22,27/7/2003,16:00,Corinthians,Gremio,,,,,Corinthians,Pacaembu,1,0,SP,RS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,22,27/7/2003,18:00,Cruzeiro,Bahia,,,,,Cruzeiro,Mineirão Cruzeiro,5,2,MG,BA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,22,27/7/2003,18:00,Internacional,Sao Caetano,,,,,-,Beira Rio,0,0,RS,SP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
179,15,30/7/2003,20:30,Athletico-PR,Santos,,,,,Santos,Arena da Baixada,0,2,PR,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
180,15,30/7/2003,20:30,Goias,Ponte Preta,,,,,-,Serra Dourada,0,0,GO,SP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
